CityId,name,addr,RestaurantId,RestaurantStatus,avgrating,TotalPictures,TotalSaves,TotalReviews,TotalFavourites,TotalViews,TotalCheckIns,CreatedOn,Latitude,Longitude,ResUrlReviews
217,Crystal Jade Kitchen - Aeon Mall Tân Phú,"Lô T22 - T35, Tầng 3 Aeon Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",952161,2,8.894,152,27,30,0,0,0,02/01/1970,10.802182,106.61814,/ho-chi-minh/crystal-jade-kitchen-aeon-mall-tan-phu/binh-luan
217,Chè Ngon Cô Ba - Phan Xích Long,"397 Phan Xích Long, P. 3, Quận Phú Nhuận, TP. HCM",1128361,2,8.0,1,4,4,0,0,0,02/01/1970,10.8028417,106.6821274,/ho-chi-minh/che-ngon-co-ba-phan-xich-long/binh-luan
217,Chillsa Coffee & Milktea - Huỳnh Văn Bánh,"201/1 Huỳnh Văn Bánh, P. 12, Quận Phú Nhuận, TP. HCM",1040608,2,7.6,4,31,3,0,0,0,02/01/1970,10.792077,106.677742,/ho-chi-minh/chillsa-coffee-milktea-huynh-van-banh/binh-luan
217,Cơm Văn Phòng Hẻm 53 - Nguyễn Huệ,"53 Nguyễn Huệ, Quận 1, TP. HCM",49942,2,6.98,46,54,10,0,0,0,02/01/1970,10.7730671,106.704986,/ho-chi-minh/com-van-phong-hem-53-nguyen-hue/binh-luan
217,Tô Ký Mì Gia,"172D Hiệp Bình, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",781355,2,7.202,39,16,6,0,0,0,02/01/1970,10.8433156,106.7307491,/ho-chi-minh/to-ky-mi-gia/binh-luan
217,Bột Chiên Ông Già - Nguyễn Nhữ Lãm,"6 Nguyễn Nhữ Lãm, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",895659,2,8.0,5,1,1,0,0,0,02/01/1970,10.783358,106.626532,/ho-chi-minh/bot-chien-ong-gia-nguyen-nhu-lam/binh-luan
217,King BBQ - Vua Nướng Hàn Quốc - Nguyễn Văn Quá,"867A Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",804017,2,7.414,40,64,14,0,0,0,02/01/1970,10.846615,106.634179,/ho-chi-minh/king-bbq-vua-nuong-han-quoc-nguyen-van-qua/binh-luan
217,Hào Nướng - Lê Văn Lương,"267 Lê Văn Lương, Xã Phước Kiểng, Huyện Nhà Bè, TP. HCM",701689,2,7.0,17,4,2,0,0,0,02/01/1970,10.7059544939267,106.7034794390201,/ho-chi-minh/hao-nuong-le-van-luong/binh-luan
217,Nguyên Phát - Hủ Tiếu Sa Tế Nai,"581 Nguyễn Trãi, P. 7, Quận 5, TP. HCM",19430,2,6.578,42,95,9,0,0,0,02/01/1970,10.754153,106.667247,/ho-chi-minh/nguyen-phat-hu-tieu-sa-te-nai/binh-luan
217,Bánh Tráng Cô Út - Đường Số 9,"161 Đường Số 9, P. Phước Bình, Quận 9, TP. HCM",996258,2,8.228,50,14,7,0,0,0,02/01/1970,10.81453,106.771308,/ho-chi-minh/banh-trang-co-ut-duong-so-9/binh-luan
217,Sushi Uraetei Dining,"Lô L2-01, Lầu 2, TTTM Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",870131,2,6.58,104,7,9,0,0,0,02/01/1970,10.802026,106.748277,/ho-chi-minh/sushi-uraetei-dining/binh-luan
217,Huê Ký Mì Gia - Thuận Kiều,"59C Thuận Kiều, P. 12, Quận 5, TP. HCM",12575,2,6.418,119,531,46,0,0,0,02/01/1970,10.757098,106.65828,/ho-chi-minh/hue-ky-mi-gia/binh-luan
217,Mẫn Ý - Quán Chay,"44QA Tôn Thất Thuyết, P. 3, Quận 4, TP. HCM",646843,2,8.0,2,24,1,0,0,0,02/01/1970,10.7529231,106.6986334,/ho-chi-minh/man-y-quan-chay/binh-luan
217,Xuân Lam - Lẩu & Nướng,"267B Ba Tơ, P. 7, Quận 8, TP. HCM",86707,2,7.112,62,38,11,0,0,0,02/01/1970,10.7070768944103,106.6200107708573,/ho-chi-minh/lau-xuan-lam-ba-to/binh-luan
217,Hải Sản Biển Đông - Âu Cơ,"527 Âu Cơ, P. Phú Trung, Quận Tân Phú, TP. HCM",23015,2,4.566,59,9,6,0,0,0,02/01/1970,10.781423,106.643346,/ho-chi-minh/hai-san-bien-dong-au-co/binh-luan
217,Thu Hiền - Gỏi Gà & Miến Gà,"5 Nguyễn Văn Giai, P. Đa Kao, Quận 1, TP. HCM",19103,2,7.916,70,117,12,0,0,0,02/01/1970,10.792338,106.697223,/ho-chi-minh/thu-hien-goi-ga-vit/binh-luan
217,Rau Câu Nương Võ - Trung Thu Rau Câu,"Lô B Chung Cư Bàu Cát 2, Ni Sư Huỳnh Liên, Quận Tân Bình, TP. HCM",87131,2,7.904,513,314,8,0,0,0,02/01/1970,10.7861489,106.6450049,/ho-chi-minh/rau-cau-nuong-vo-trung-thu-rau-cau/binh-luan
217,Cơm Gà Tuy Hòa - Trường Sơn,"CC 15 Trường Sơn, P. 15, Quận 10, TP. HCM",101579,2,7.35,129,341,39,0,0,0,02/01/1970,10.7820571,106.664398,/ho-chi-minh/com-ga-tuy-hoa-truong-son/binh-luan
217,Thanh Thủy - Bánh Flan Dừa,"66B Tôn Thất  Đạm, P Bến Nghé, Quận 1, TP. HCM",264823,2,7.3,1,15,2,0,0,0,02/01/1970,10.7720537,106.7027815,/ho-chi-minh/thanh-thuy-banh-flan-dua/binh-luan
217,Chè Chợ Thiếc,"168 Phó Cơ Điều, Quận 11, TP. HCM",44089,2,7.714,36,122,7,0,0,0,02/01/1970,10.757799,106.657084,/ho-chi-minh/che-cho-thiec/binh-luan
217,Quán Hẻm Chill,"8/13A Đường Số 49B, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",1018212,2,8.398,235,53,3,0,0,0,02/01/1970,10.802351,106.728756,/ho-chi-minh/quan-hem-chill/binh-luan
217,Gà Ta Tam Kỳ Nhã Hân Quán - Cơm Gà & Cháo Gà - Hà Huy Giáp,"768 Hà Huy Giáp, P. Thạnh Lộc, Quận 12, TP. HCM",1000029583,2,2.6,1,0,1,0,0,0,02/01/1970,10.8884569,106.6851475,/ho-chi-minh/ga-ta-tam-ky-nha-han-quan-com-ga-chao-ga-ha-huy-giap.9chicw/binh-luan
217,Mezz - Buffet Tương Tác - Sofitel Saigon Plaza,"17 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",157044,2,7.672,479,587,39,0,0,0,02/01/1970,10.7839399,106.7025634,/ho-chi-minh/nha-hang-mezz-sofitel-saigon/binh-luan
217,Village Romaine - Thảo Điền Village,"195 Nguyễn Văn Hưởng, P. Thảo Điền, Quận 2, TP. HCM",1560,2,7.5,119,411,12,0,0,0,02/01/1970,10.816477,106.733063,/ho-chi-minh/village-romaine/binh-luan
217,Buddha Chay - Đặng Tất,"31 Đặng Tất, P. Tân Định, Quận 1, TP. HCM",118362,2,6.862,753,1061,145,0,0,0,02/01/1970,10.792771,106.688205,/ho-chi-minh/buddha-chay/binh-luan
217,Gành Biển - Hải Sản,"221 Phan Văn Trị, P. 11, Quận Bình Thạnh, TP. HCM",179490,2,7.68,163,107,28,0,0,0,02/01/1970,10.811383,106.695344,/ho-chi-minh/ganh-bien-hai-san/binh-luan
217,KOI Thé - Võ Văn Ngân,"372 Võ Văn Ngân, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",863049,2,6.736,78,42,28,0,0,0,02/01/1970,10.849651,106.772081,/ho-chi-minh/koi-the-cafe-vo-van-ngan/binh-luan
217,Hokkaido Baked Cheese Tart - Nguyễn Thái Học,"169 Nguyễn Thái Học, P. Phạm Ngũ Lão, Quận 1, TP. HCM",774634,2,6.892,426,290,58,0,0,0,02/01/1970,10.768201,106.694973,/ho-chi-minh/hokkaido-baked-cheese-tart-nguyen-thai-hoc/binh-luan
217,Thiên Du & Sky Sushi - Trần Hưng Đạo,"1089A Trần Hưng Đạo, P. 5, Quận 5, TP. HCM",26626,2,7.126,2708,5443,466,0,0,0,02/01/1970,10.7533468,106.674167,/ho-chi-minh/sky-sushi-sushi-via-he-duong-pho/binh-luan
217,Draphoe Cafe & Bistro - TTTM Takashimaya,"Tầng Hầm 2 - TTTM Takashimaya, 92 - 94 Nam Kỳ Khởi Nghĩa, P. Bến Nghé, Quận 1, TP. HCM",293521,2,8.0,6,15,1,0,0,0,02/01/1970,10.773075,106.700467,/ho-chi-minh/draphoe-cafe-bistro-takashimaya-vietnam/binh-luan
217,"Ba Anh Em - Món Nhật, Mì Ý Spaghetti & Bò Mỹ Steak","431 Nguyễn Kiệm, P. 9, Quận Phú Nhuận, TP. HCM",661015,2,6.852,75,243,39,0,0,0,02/01/1970,10.8012683,106.6792728,/ho-chi-minh/quan-ba-anh-em-com-mi-xao-bo-nui-xao-bo/binh-luan
217,Súp Vi Cá Nhất Phẩm - Shop Online,"70 Phó Đức Chính, Quận 1, TP. HCM",653616,2,7.932,6,143,3,0,0,0,02/01/1970,10.770205,106.699532,/ho-chi-minh/sup-vi-ca-nhat-pham-shop-online/binh-luan
217,Bún Đậu Mạc Văn Khoa - Gò Dầu,"90B Gò Dầu, P. Tân Quý, Quận Tân Phú, TP. HCM",1013422,2,4.856,25,5,7,0,0,0,02/01/1970,10.7961753,106.6257023,/ho-chi-minh/bun-dau-mac-van-khoa-go-dau/binh-luan
217,Nhà Hàng Hoa Lộc Vừng,"352/15 Bình Lợi, P. 13, Quận Bình Thạnh, TP. HCM",1018431,2,4.7,25,0,2,0,0,0,02/01/1970,10.837682,106.702337,/ho-chi-minh/nha-hang-hoa-loc-vung/binh-luan
217,Phá Lấu & Bánh Flan - Kênh Tân Hóa,"475 Kênh Tân Hóa, P. Phú Trung, Quận Tân Phú, TP. HCM",857426,2,8.468,84,21,3,0,0,0,02/01/1970,10.7811658,106.6402729,/ho-chi-minh/pha-lau-banh-flan-kenh-tan-hoa/binh-luan
217,Trà Sữa Huy's - Đường 3 Tháng 2,"406 3 Tháng 2, P. 12, Quận 10, TP. HCM",1076563,2,10.0,0,3,1,0,0,0,02/01/1970,10.769241,106.669416,/ho-chi-minh/tra-sua-huy-s-duong-3-thang-2/binh-luan
217,Nấm Thiên Đàng - Ẩm Thực Chay,"278 Lê Văn Lương, P. Tân Hưng, Quận 7, TP. HCM",194068,2,7.216,39,185,14,0,0,0,02/01/1970,10.7427777,106.7039073,/ho-chi-minh/nam-thien-dang-am-thuc-chay/binh-luan
217,Bún Chả Hà Nội Xưa - Vườn Lài,"47 Vườn Lài, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",936795,2,7.038,42,23,15,0,0,0,02/01/1970,10.787293,106.634476,/ho-chi-minh/bun-cha-ha-noi-xua-vuon-lai/binh-luan
217,Cộng Cà Phê - Hồng Hà,"10 Hồng Hà, P. 2, Quận Tân Bình, TP. HCM",654849,2,7.826,328,80,39,0,0,0,02/01/1970,10.813203,106.666757,/ho-chi-minh/cong-caphe-hong-ha/binh-luan
217,The Hummingbird Cafe Saigon,"5H Tôn Đức Thắng. P. Bến Nghé , Quận 1, TP. HCM",910689,2,7.6,148,145,2,0,0,0,02/01/1970,10.780928,106.707379,/ho-chi-minh/the-hummingbird-cafe-saigon/binh-luan
217,Topping Beef - Steakhouse - Lê Ngô Cát,"16L Lê Ngô Cát, P. Võ Thị Sáu, Quận 3, TP. HCM",85104,2,7.68,4189,6919,476,0,0,0,02/01/1970,10.7771304,106.6844664,/ho-chi-minh/topping-beef-steakhouse-le-ngo-cat/binh-luan
217,Đặc Sản La Ngà - Lẩu Cá Lăng,"347/158 Lê Đại Hành, Quận 11, TP. HCM",759782,2,1.0,13,12,1,0,0,0,02/01/1970,10.765937,106.6541026,/ho-chi-minh/dac-san-la-nga-lau-ca-lang/binh-luan
217,Thanh Basilic - Đặc Sản Phan Thiết,"108/10A Trần Quang Diệu, P. 14, Quận 3, TP. HCM",970853,2,9.12,9,20,5,0,0,0,02/01/1970,10.78993,106.6794,/ho-chi-minh/thanh-basilic/binh-luan
217,Lẩu Gà Đá & Cá Bớp - Quán Ăn Gia Đình,"Lô M Cư Xá Vĩnh Hội, Nguyễn Hữu Hào, P. 6, Quận 4, TP. HCM",991054,2,7.6,12,1,1,0,0,0,02/01/1970,10.761552,106.700296,/ho-chi-minh/lau-ga-da-ca-bop-quan-an-gia-dinh/binh-luan
217,Hiền Béo - Lẩu Cá Khô Campuchia,"240/23B Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",990403,2,7.6,0,6,1,0,0,0,02/01/1970,10.7806671,106.677978,/ho-chi-minh/hien-beo-lau-ca-kho-campuchia/binh-luan
217,Kem Dairy Queen - Lotte Mart Gò Vấp,"Tầng Trệt Lotte Mart Gò Vấp, 242 Nguyễn Văn Lượng, P. 10, Quận Gò Vấp, TP. HCM",233081,2,7.164,167,40,22,0,0,0,02/01/1970,10.838665,106.670339,/ho-chi-minh/kem-dairy-queen-lotte-mart-go-vap/binh-luan
217,Đông Nhi - Lẩu Cá,"93 Hùng Vương, P. 4, Quận 5, TP. HCM",294262,2,7.4,22,3,1,0,0,0,02/01/1970,10.7615585,106.6758006,/ho-chi-minh/dong-nhi-lau-ca/binh-luan
217,Lẩu Cá Cường - Dương Tử Giang,"88 Dương Tử Giang, P. 14, Quận 5, TP. HCM",46797,2,7.786,212,59,17,0,0,0,02/01/1970,10.7535538621105,106.6551245748996,/ho-chi-minh/lau-ca-cuong-duong-tu-giang/binh-luan
217,Trà Sữa Tiger Sugar Delivery - Đường Nâu Sữa Đài Loan - Cách Mạng Tháng 8,"743 Cách Mạng Tháng 8, P. 6, Quận Tân Bình, TP. HCM",939923,2,5.174,49,10,22,0,0,0,02/01/1970,10.787446,106.663165,/ho-chi-minh/tra-sua-tiger-sugar-delivery-duong-nau-sua-dai-loan-cach-mang-thang-8/binh-luan
217,Tuấn Phương - Quán Bia Sài Gòn Ướp Lạnh,"252/3 Cao Thắng, P. 12 (Gần Nhà Hàng Đông Hồ), Quận 10, TP. HCM",127975,2,7.24,139,60,5,0,0,0,02/01/1970,10.7747321,106.6758942,/ho-chi-minh/tuan-phuong-quan-bia-sai-gon-uop-lanh/binh-luan
217,Hội Quán Học Viện - Ẩm Thực Bắc,"179 Cao Thắng, P. 12, Quận 10, TP. HCM",295905,2,7.0,50,2,1,0,0,0,02/01/1970,10.77349,106.678101,/ho-chi-minh/hoi-quan-hoc-vien-am-thuc-bac/binh-luan
217,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,"287/66 Nguyễn Đình Chiểu, Quận 3, TP. HCM",72460,2,6.608,111,676,41,0,0,0,02/01/1970,10.7723433,106.6858821,/ho-chi-minh/bun-rieu-cua-oc-cho-vo-van-tan/binh-luan
217,Hoàng Minh Châu - Cơm Chiên Gà & Cơm Văn Phòng - Cao Thắng,"153/18 Cao Thắng, P. 11, Quận 10, TP. HCM",956868,2,8.066,88,40,3,0,0,0,02/01/1970,10.7733029,106.677905,/ho-chi-minh/hoang-minh-chau-com-chien-ga-com-van-phong-cao-thang/binh-luan
217,Cơm Trộn Đệ Nhất - Cao Thắng,"190 Cao Thắng, P. 11, Quận 10, TP. HCM",1117562,2,5.0,0,0,1,0,0,0,02/01/1970,10.7750556255433,106.6769491678244,/ho-chi-minh/com-tron-de-nhat-cao-thang/binh-luan
217,Chàng Thái BBQ Hot Pot - Cao Thắng,"392/20/50 Cao Thắng, Quận 10, TP. HCM",161182,2,6.5,30,56,2,0,0,0,02/01/1970,10.7749245,106.6748480999999,/ho-chi-minh/chang-thai-bbq-hot-pot-cao-thang/binh-luan
217,Thuận Tuấn - Đặc Sản Cừu Nướng - 35 Nguyễn Văn Thủ,"69 Hoàng Sa, Quận 1, TP. HCM",767315,2,9.2,0,5,1,0,0,0,02/01/1970,10.792254,106.703348,/ho-chi-minh/thuan-tuan-dac-san-cuu-nuong-35-nguyen-van-thu/binh-luan
217,Nhà Hàng Đùi Cừu Nướng - Tân Sơn,"395/2 Tân Sơn, Quận Gò Vấp, TP. HCM",260306,2,5.988,106,243,14,0,0,0,02/01/1970,10.836888755881,106.646089553833,/ho-chi-minh/nha-hang-dui-cuu-nuong/binh-luan
217,Ốc Thị Nở - Cửu Long,"95 Cửu Long, P. 15, Quận 10, TP. HCM",968790,2,7.65,7,17,4,0,0,0,02/01/1970,10.783142,106.66142,/ho-chi-minh/oc-thi-no-cuu-long/binh-luan
217,The Pizza Company - Quốc Lộ 50,"310 - 312 Quốc Lộ 50, P. 6, Quận 8, TP. HCM",986258,2,6.398,5,3,3,0,0,0,02/01/1970,10.732929,106.656043,/ho-chi-minh/the-pizza-company-quoc-lo-50/binh-luan
217,Cừu Non Hy Lạp,"395 Hoàng Sa, P. 8, Quận 3, TP. HCM",778969,2,7.8,53,93,4,0,0,0,02/01/1970,10.7920417,106.6861625,/ho-chi-minh/cuu-non-hy-lap/binh-luan
217,Cừu Non - Đặc Sản Cừu,"475/12 Hai Bà Trưng, P. 8 , Quận 3, TP. HCM",68339,2,7.37,89,92,7,0,0,0,02/01/1970,10.79215,106.686567,/ho-chi-minh/quan-cuu-nuong-hy-lap/binh-luan
217,Lẩu Mắm Cô 7 Bạc Liêu - Nguyễn Trãi,"139L Nguyễn Trãi, Quận 1, TP. HCM",148637,2,6.622,206,209,18,0,0,0,02/01/1970,10.7687745,106.6900792,/ho-chi-minh/lau-mam-co-7-bac-lieu-nguyen-trai/binh-luan
217,Lẩu Mắm 140,"140/13 Trần Huy Liệu, P. 15, Quận Phú Nhuận, TP. HCM",2066,2,7.718,175,268,27,0,0,0,02/01/1970,10.79794,106.677697,/ho-chi-minh/lau-mam-140/binh-luan
217,Quán Duy Linh 3 - Cơm Gà Xối Mỡ & Cơm Chiên Dương Châu - Tỉnh Lộ 10,"1057 Tỉnh Lộ 10, P. Tân Tạo, Quận Bình Tân, TP. HCM",92820,2,7.778,56,11,8,0,0,0,02/01/1970,10.7546271,106.6005124,/ho-chi-minh/quan-duy-linh-3-com-ga-xoi-mo-com-chien-duong-chau/binh-luan
217,Dinh Ý - Cơm Gà Xối Mỡ - Số 23,"64 Số 23, P. Tân Quy, Quận 7, TP. HCM",803233,2,5.91,55,40,13,0,0,0,02/01/1970,10.7441016,106.7097493,/ho-chi-minh/dinh-y-com-ga-xoi-mo-so-23/binh-luan
217,Bún Bò Hải Lệ,"19 Lam Sơn, P. 2, Quận Tân Bình, TP. HCM",34387,2,6.6,31,76,14,0,0,0,02/01/1970,10.809723,106.666771,/ho-chi-minh/bun-bo-hai-le/binh-luan
217,Tuệ Mẫn - Ẩm Thực Chay,"450 Cây Trâm, P. 9, Quận Gò Vấp, TP. HCM",132326,2,3.36,107,38,15,0,0,0,02/01/1970,10.843683,106.6485036,/ho-chi-minh/tue-man-am-thuc-chay-cay-tram/binh-luan
217,Quán Nhậu Mười Phát,"110/1 Trường Sa, Quận Bình Thạnh, TP. HCM",694559,2,4.4,9,0,1,0,0,0,02/01/1970,10.79389,106.699993,/ho-chi-minh/quan-nhau-muoi-phat/binh-luan
217,Nhớ Tuyết - Quán Ăn Gia Đình,"70 Võ Văn Kiệt, P. Nguyễn Thái Bình, Quận 1, TP. HCM",667018,2,7.278,89,98,8,0,0,0,02/01/1970,10.766424,106.700896,/ho-chi-minh/nho-tuyet-quan-an-gia-dinh/binh-luan
217,Gà Đông Tảo A Được,"3 Đường Số 53, P. Tân Phong, Quận 7, TP. HCM",311620,2,3.4,108,21,1,0,0,0,02/01/1970,10.7387715,106.7084092,/ho-chi-minh/a-duoc-dac-san-ga-dong-tao/binh-luan
217,Cửa Hàng Ăn Uống Số 12 - Đồng Nai,"12 Đồng Nai, P. 15, Quận 10, TP. HCM",28970,2,6.108,247,171,33,0,0,0,02/01/1970,10.777256,106.66428,/ho-chi-minh/cua-hang-an-uong-so-12-dong-nai/binh-luan
217,Món Lạ - Lẩu Cua Đồng,"14 Đường Số 10, P. Tân Quy, Quận 7, TP. HCM",61438,2,6.844,366,1301,94,0,0,0,02/01/1970,10.740399,106.709919,/ho-chi-minh/mon-la-lau-cua-dong/binh-luan
217,Không Tên - Cafe & Phòng Trà,"112 Lê Thánh Tôn, Quận 1, TP. HCM",7287,2,6.684,110,83,14,0,0,0,02/01/1970,10.773963,106.698672,/ho-chi-minh/khong-ten-cafe-phong-tra/binh-luan
217,Quán Cô Ba - Đặc Sản Trảng Bàng,"48 - 49 Lô R, Cư Xá Phú Lâm, P. 10, Quận 6, TP. HCM",314494,2,6.02,30,84,10,0,0,0,02/01/1970,10.7409848,106.6311942,/ho-chi-minh/banh-canh-trang-bang-co-ba/binh-luan
217,Bánh Canh Cua Bùi Phát - Bánh Canh Cua - Lê Văn Sỹ,"453/95 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",68977,2,6.828,83,801,24,0,0,0,02/01/1970,10.7886639,106.672706,/ho-chi-minh/banh-canh-cua-le-van-sy/binh-luan
217,Phúc Long Coffee & Tea - Vạn Hạnh Mall,"Tầng B1, Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",1002586,2,7.072,166,2,14,0,0,0,02/01/1970,10.770732,106.669912,/ho-chi-minh/phuc-long-coffee-tea-van-hanh-mall/binh-luan
217,Hoàng Long - Hủ Tiếu Nam Vang,"495/8/43 Tô Hiến Thành, P. 14, Quận 10, TP. HCM",47876,2,7.4,9,16,2,0,0,0,02/01/1970,10.774011,106.662667,/ho-chi-minh/hoang-long-hu-tieu-nam-vang/binh-luan
217,Cô Huệ - Chè & Bánh Tráng Trộn - Lê Thị Hồng,"50 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",956036,2,5.0,0,4,1,0,0,0,02/01/1970,10.834714,106.67789,/ho-chi-minh/co-hue-banh-trang-tron/binh-luan
217,Lẩu Dê Gia Lạc,"49 Rạch Bùng Binh, P. 9, Quận 3, TP. HCM",44576,2,7.8,11,23,1,0,0,0,02/01/1970,10.781961,106.680111,/ho-chi-minh/lau-de-gia-lac/binh-luan
217,Bò Tơ Dê Núi 68 Đồng Nai,"68 Đồng Nai, Quận 10, TP. HCM",97461,2,8.1,27,38,6,0,0,0,02/01/1970,10.7785105247214,106.6631695630798,/ho-chi-minh/bo-to-de-nui-68-dong-nai/binh-luan
217,Quán 177 - Dê Tự Chọn,"177 Nguyễn Đình Chiểu, P. 6, Quận 3, TP. HCM",248804,2,7.6,33,33,2,0,0,0,02/01/1970,10.775127,106.687116,/ho-chi-minh/quan-177-de-tu-chon/binh-luan
