,request_id,dish_type_id,dish_id,dish_name,dish_description,dish_price_value,dish_total_like,dish_is_available,dish_type_name,option_id,option_min_select,option_max_select,item_id,item_name,item_price
143,725868,2910291,14280405,NƯỚC ÉP CAM + CHANH DÂY,,20000.0,0,True,CAM,,,,,,
144,725868,2910291,46190232,SINH TỐ CAM,,20000.0,0,True,CAM,,,,,,
145,725868,2910291,15436245,NƯỚC ÉP CAM + XÍ MUỘI LY LỚN,,45000.0,0,True,CAM,,,,,,
146,725868,2910291,46190191,NƯỚC ÉP CAM+CÓC,,20000.0,0,True,CAM,,,,,,
147,725868,2910291,67875562,CAM THƠM -  LY LỚN,,40000.0,0,True,CAM,,,,,,
148,725868,2910291,47116710,CHAI ÉP CAM +CÓC,,35000.0,0,True,CAM,,,,,,
149,725868,2910291,15436255,NƯỚC ÉP CAM +SỮA LY LỚN,,45000.0,0,True,CAM,,,,,,
150,725868,2910291,46190246,NƯỚC ÉP CAM+CÀ CHUA,,20000.0,0,True,CAM,,,,,,
151,725868,2910306,2011749,NƯỚC ÉP LÊ,,20000.0,6,True,LÊ,,,,,,
152,725868,2910306,12124409,CHAI ÉP LÊ NGUYÊN CHẤT,"Không đá, không đươngf",35000.0,0,True,LÊ,,,,,,
153,725868,2910306,15436066,NƯỚC ÉP LÊ LY LỚN,,35000.0,1,True,LÊ,,,,,,
154,725868,2910306,15436218,SINH TỐ LÊ LY LỚN,,30000.0,0,True,LÊ,,,,,,
155,725868,2910307,2011959,NƯỚC ÉP DƯA HẤU,,15000.0,10+,True,DƯA HẤU,,,,,,
156,725868,2910307,15436382,NƯỚC ÉP DƯA HẤU LY LỚN,,35000.0,3,True,DƯA HẤU,,,,,,
157,725868,2910307,12124416,CHAI ÉP DƯA HẤU NGUYÊN CHẤT,"Không đá, không đươngf",25000.0,5,True,DƯA HẤU,,,,,,
158,725868,2910307,15436386,SINH TỐ DƯA HẤU LY LỚN,,30000.0,0,True,DƯA HẤU,,,,,,
159,725868,2910311,2011961,NƯỚC ÉP DƯA LƯỚI,,25000.0,10+,True,DƯA LƯỚI,,,,,,
160,725868,2910311,2012051,SINH TỐ DƯA LƯỚI,,20000.0,8,True,DƯA LƯỚI,,,,,,
161,725868,2910311,15436641,SINH TỐ DƯA LƯỚI + DƯA GANG,,20000.0,6,True,DƯA LƯỚI,,,,,,
162,725868,2910311,12124430,CHAI ÉP DƯA LƯỚI NGUYÊN CHẤT,"Không đá, không dườngd",48000.0,2,True,DƯA LƯỚI,,,,,,
163,725868,2910311,15436377,NƯỚC ÉP DƯA LƯỚI LY LỚN,,45000.0,0,True,DƯA LƯỚI,,,,,,
164,725868,2910311,15436373,SINH TỐ DƯA LƯỚI LY LỚN,,40000.0,0,True,DƯA LƯỚI,,,,,,
165,725868,2910316,14291285,NƯỚC ÉP SORI,,20000.0,3,True,SƠRI,,,,,,
166,725868,2910316,14291286,CHAI ÉP SƠRI NGUYÊN CHẤT,,35000.0,1,True,SƠRI,,,,,,
167,725868,2910316,15436269,NƯỚC ÉP SƠRI LY LỚN,,40000.0,1,True,SƠRI,,,,,,
168,725868,2910317,2011639,Nước Ép Bưởi ,,20000.0,10+,True,BƯỞI,,,,,,
169,725868,2910317,12124407,Nước Ép Bưởi Chai Nguyên Chất ,"Không đá, không đươngf",35000.0,10+,True,BƯỞI,,,,,,
170,725868,2910317,15436340,Nước Ép Bưởi Ly Lớn ,,35000.0,2,True,BƯỞI,,,,,,
171,725868,2910317,15436341,Nước Ép Bưởi +Thơm Ly Lớn,,35000.0,2,True,BƯỞI,,,,,,
172,725868,2910317,52158065,Nước Ép Bưởi +Thơm Chai Nguyên Chất,,35000.0,2,True,BƯỞI,,,,,,
173,725868,2910317,52157982,Nước Ép Bưởi +Thơm,,20000.0,0,True,BƯỞI,,,,,,
174,725868,2910318,2011755,Táo Ép ,,20000.0,6,True,TÁO,,,,,,
175,725868,2910318,12036526,Táo +Lê Ép,,20000.0,10+,True,TÁO,,,,,,
176,725868,2910318,48908110,Táo +Thơm Ép ,,20000.0,7,True,TÁO,,,,,,
177,725868,2910318,7427376,Táo +Ổi Ép,,20000.0,3,True,TÁO,,,,,,
178,725868,2910318,48908113,Táo +Thơm Ép Ly Lớn,,35000.0,1,True,TÁO,,,,,,
179,725868,2910318,12124408,Táo Ép Chai Nguyên Chất,"Không đá, không đươngf",35000.0,1,True,TÁO,,,,,,
180,725868,2910318,14297264,Táo +Cà Rốt Ép,,20000.0,1,True,TÁO,,,,,,
181,725868,2910318,15436204,Táo Ép Ly Lớn,,35000.0,0,True,TÁO,,,,,,
182,725868,2910318,48907980,Táo +Thơm Ép Chai Nguyên Chất,,35000.0,1,True,TÁO,,,,,,
183,725868,2910318,51853474,Táo +Lê +Thơm Ép Ly Lớn,,35000.0,1,True,TÁO,,,,,,
184,725868,2910318,51851848,Táo + Lê + Thơm Ép,,20000.0,1,True,TÁO,,,,,,
185,725868,2910318,48908126,Táo +Lê Ép Ly Lớn,,35000.0,1,True,TÁO,,,,,,
186,725868,2910318,48908123,Táo +Cà Rốt Ép Ly Lớn,,35000.0,2,True,TÁO,,,,,,
187,725868,2910318,48908133,Táo +Ổi Ép Ly Lớn,,35000.0,0,True,TÁO,,,,,,
188,725868,2910318,48908118,Sinh Tố Táo,,15000.0,0,True,TÁO,,,,,,
189,725868,2910318,48908121,Táo +Cà Rốt Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
190,725868,2910318,48908128,Táo +Lê Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
191,725868,2910318,48908134,Táo +Ổi Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
192,725868,2910318,15436213,Sinh Tố Táo Ly Lớn,,30000.0,1,True,TÁO,,,,,,
193,725868,2910318,51851020,Táo + Cà Chua  Ép Ly Lớn,,35000.0,0,True,TÁO,,,,,,
194,725868,2910318,51850768,Táo + Cà Chua  Ép,,20000.0,0,True,TÁO,,,,,,
195,725868,2910318,51851269,Táo +Cà Chua  Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
196,725868,2910319,2011964,Thơm Ép,,18000.0,10+,True,Nước Ép Thơm,,,,,,
197,725868,2910319,12124411,Thơm Ép Chai Nguyên Chất,"Không đá, không đươngf",35000.0,10+,True,Nước Ép Thơm,,,,,,
198,725868,2910319,12036545,Thơm +Cà Rốt,,20000.0,10+,True,Nước Ép Thơm,,,,,,
199,725868,2910319,15436322,Thơm Ép Ly Lớn,,30000.0,4,True,Nước Ép Thơm,,,,,,
200,725868,2910319,2012048,Sinh Tố Thơm,,15000.0,1,True,Nước Ép Thơm,,,,,,
201,725868,2910319,14280398,Thơm +Chanh Dây,,20000.0,0,True,Nước Ép Thơm,,,,,,
202,725868,2910319,12036537,Thơm +Lê Ép,,20000.0,3,True,Nước Ép Thơm,,,,,,
203,725868,2910319,48908096,Thơm +Táo Ép Ly Lớn,,35000.0,1,True,Nước Ép Thơm,,,,,,
204,725868,2910319,48908095,Thơm +Táo Ép,,20000.0,0,True,Nước Ép Thơm,,,,,,
205,725868,2910319,48908100,Thơm +Cóc Ép ,,20000.0,1,True,Nước Ép Thơm,,,,,,
206,725868,2910319,51853970,Nước Ép Thơm +Táo +Ổi,,20000.0,1,True,Nước Ép Thơm,,,,,,
207,725868,2910319,51854009,Nước Ép Thơm Táo Ổi Chai Nguyên Chất ,,35000.0,0,True,Nước Ép Thơm,,,,,,
208,725868,2910319,51853992,Nước Ép Thơm +Táo +Ổi Ly Lớn,,35000.0,1,True,Nước Ép Thơm,,,,,,
209,725868,2910319,47116706,Thơm +Cà Rốt Ép Chai Nguyên Chất,,35000.0,0,True,Nước Ép Thơm,,,,,,
210,725868,2910319,48908059,Nước Ép Thơm +Cam Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
211,725868,2910319,48908044,Thơm +Cà Rốt Ép Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
212,725868,2910319,48908099,Thơm +Cóc Ép Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
213,725868,2910319,47116704,Nước Ép Thơm +Cam Chai Nguyên Chất,,35000.0,0,True,Nước Ép Thơm,,,,,,
214,725868,2910319,48908083,Nước Ép Thơm +Bưởi,,20000.0,0,True,Nước Ép Thơm,,,,,,
215,725868,2910319,48908015,Thơm +Táo Chai Nguyên Chất,,35000.0,0,True,Nước Ép Thơm,,,,,,
216,725868,2910319,47116709,Nước Ép Thơm +Bưởi Chai Nguyên Chất,,35000.0,0,True,Nước Ép Thơm,,,,,,
217,725868,2910319,15436323,Sinh Tố Thơm Ly Lớn,,30000.0,1,True,Nước Ép Thơm,,,,,,
218,725868,2910319,48908057,Nước Ép Thơm +Cam,,20000.0,0,True,Nước Ép Thơm,,,,,,
219,725868,2910319,48908019,Thơm +Lê Chai Nguyên Chất,,35000.0,0,True,Nước Ép Thơm,,,,,,
220,725868,2910319,48908055,Thơm +Chanh Dây Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
221,725868,2910319,48908029,Thơm +Lê Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
222,725868,2910319,48908076,Nước Ép Thơm +Bưởi Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
223,725868,2910319,47116705,Thơm +Cóc Ép Chai Nguyên Chất,,35000.0,0,True,Nước Ép Thơm,,,,,,
224,725868,2910319,72228695,Nước Ép Thơm + Nho Ly Lớn ,,40000.0,0,True,Nước Ép Thơm,,,,,,
225,725868,2910319,72228692,Nước Ép Thơm + Nho,,22000.0,0,True,Nước Ép Thơm,,,,,,
226,725868,2910321,15436408,NƯỚC ÉP CỦ DỀN LY LỚN,,37000.0,0,True,CỦ DỀN ,,,,,,
227,725868,2910321,63324643,Nước Ép Củ Đền + Táo Ly Lớn,,37000.0,1,True,CỦ DỀN ,,,,,,
228,725868,2910321,63324637,Củ Dền + Thơm Ly Lớn ,,37000.0,0,True,CỦ DỀN ,,,,,,
229,725868,2910322,2011787,NƯỚC ÉP CÓC,,15000.0,10+,True,CÓC,,,,,,
230,725868,2910322,12124422,CHAI ÉP CÓC NGUYÊN CHẤT,"Không đá, không đươngf",25000.0,1,True,CÓC,,,,,,
231,725868,2910322,12037465,NƯỚC ÉP CÓC +THƠM,,20000.0,6,True,CÓC,,,,,,
232,725868,2910322,15436188,NƯỚC ÉP CÓC LY LỚN,,35000.0,3,True,CÓC,,,,,,
233,725868,2910324,2011954,NƯỚC ÉP CÀ CHUA,,15000.0,4,True,CÀ CHUA,,,,,,
234,725868,2910324,12036700,SINH TỐ CÀ CHUA + CÀ RỐT,,15000.0,0,True,CÀ CHUA,,,,,,
235,725868,2910324,2012042,Sinh tố cà chua,,15000.0,1,True,CÀ CHUA,,,,,,
236,725868,2910324,47116708,CHAI ÉP CÀ CHUA ,,35000.0,0,True,CÀ CHUA,,,,,,
237,725868,2910324,15436182,NƯỚC ÉP CÀ CHƯA LY LỚN,,35000.0,0,True,CÀ CHUA,,,,,,
238,725868,2910324,15436230,SINH TỐ CÀ CHUA LY LỚN,,30000.0,1,True,CÀ CHUA,,,,,,
239,725868,2910328,2011791,NƯỚC ÉP CÀ RỐT,,16000.0,6,True,CÀ RỐT,,,,,,
240,725868,2910328,12036571,CÀ RỐT+ CÀ CHUA ÉP,,20000.0,9,True,CÀ RỐT,,,,,,
241,725868,2910328,12124428,CHAI ÉP CÀ RỐT NGUYÊN CHẤT,"Không đá, không đươngf",35000.0,1,True,CÀ RỐT,,,,,,
242,725868,2910328,2012039,SINH TỐ CÀ RỐT,,15000.0,3,True,CÀ RỐT,,,,,,
243,725868,2910328,48249285,CÀ RỐT +THƠM ÉP,,20000.0,0,True,CÀ RỐT,,,,,,
244,725868,2910328,48249289,CÀ RỐT +THƠM ÉP LY LỚN,,35000.0,1,True,CÀ RỐT,,,,,,
245,725868,2910328,48249293,CHAI CÀ RỐT +THƠM NGUYÊN CHẤT,,35000.0,0,True,CÀ RỐT,,,,,,
246,725868,2910328,48249328,CÀ RỐT +TÁO ÉP,,20000.0,1,True,CÀ RỐT,,,,,,
247,725868,2910328,15436398,SINH TỐ CÀ RỐT LY LỚN,,30000.0,1,True,CÀ RỐT,,,,,,
248,725868,2910328,48249307,CHAI CÀ RỐT +CÀ CHUA NGUYÊN CHẤT,,35000.0,0,True,CÀ RỐT,,,,,,
249,725868,2910328,48249329,CÀ RỐT +TÁO ÉP LY LỚN,,35000.0,0,True,CÀ RỐT,,,,,,
250,725868,2910328,48249295,CÀ RỐT +CÀ CHUA ÉP LY LỚN,,35000.0,0,True,CÀ RỐT,,,,,,
251,725868,2910334,2011732,Nước Ép Chanh Dây ,Chanh dây bỏ hạt hoặc lấy luôn hatj,15000.0,5,True,CHANH DÂY,,,,,,
252,725868,2910334,2020011,Sinh Tố Chanh Dây,,15000.0,1,True,CHANH DÂY,,,,,,
253,725868,2910334,12124429,Chai Thơm + Chanh Dây,"Không đá, không đươngf",35000.0,2,True,CHANH DÂY,,,,,,
254,725868,2910334,12124424,Chai Chanh Dây,"Không đá, không đươngf",30000.0,0,True,CHANH DÂY,,,,,,
255,725868,2910334,12494903,Chanh Dây + Táo ,,20000.0,1,True,CHANH DÂY,,,,,,
256,725868,2910334,67875611,CHANH DÂY + CAM,,20000.0,0,True,CHANH DÂY,,,,,,
257,725868,2910334,15436274,Nước Ép Chanh Dây Ly Lớn,,35000.0,1,True,CHANH DÂY,,,,,,
258,725868,2910334,48248771,Nước Ép Chanh Dây Không Hạt,,15000.0,0,True,CHANH DÂY,,,,,,
259,725868,2910334,48248774,Nước Ép Chanh Dây Không Hạt Ly Lớn,,35000.0,1,True,CHANH DÂY,,,,,,
260,725868,2910334,48248776,Chanh Dây + Táo Ly Lớn,,35000.0,0,True,CHANH DÂY,,,,,,
261,725868,2939925,2012067,SINH TỐ DÂU,,25000.0,10+,True,DÂU,,,,,,
262,725868,2939925,12036651,SINH TỐ DÂU + CHUỐI,,25000.0,10+,True,DÂU,,,,,,
263,725868,2939925,25128365,DÂU +PHOMAI SINH TỐ,,30000.0,7,True,DÂU,,,,,,
264,725868,2939925,25128362,DÂU +DỪA SINH TỐ,,25000.0,1,True,DÂU,,,,,,
265,725868,2939925,12734950,SINH TỐ DÂU +BƠ,,25000.0,0,True,DÂU,,,,,,
266,725868,2939925,25128370,DÂU +SỮA CHUA SINH TỐ,,25000.0,2,True,DÂU,,,,,,
267,725868,2939925,37621112,DÂU +VIỆT QUẤT SINH TỐ,,25000.0,0,True,DÂU,,,,,,
268,725868,2939925,48907997,DÂU +ĐẬU PHỘNG SINH TỐ,,30000.0,0,True,DÂU,,,,,,
269,725868,2939926,2012047,SINH TỐ MÍT,,15000.0,3,True,MÍT,,,,,,
270,725868,2939926,25128354,Sinh Tố Mít Sầu Riêng ,,25000.0,0,True,MÍT,,,,,,
271,725868,2939926,48907993,MÍT SINH TỐ LY LỚN,,30000.0,0,True,MÍT,,,,,,
272,725868,2939928,7427377,SINH TỐ SẦU RIÊNG + BƠ,Bơ và sầu riêng say chung,25000.0,8,True,SẦU RIÊNG,,,,,,
273,725868,2939928,2151750,SINH TỐ SẦU RIÊNG,,20000.0,4,True,SẦU RIÊNG,,,,,,
274,725868,2939929,15532820,SINH TỐ BÍ ĐỎ,,15000.0,5,True,BÍ ĐỎ,,,,,,
275,725868,2939929,15532821,SINH TỐ BÍ ĐỎ LY LỚN,,30000.0,0,True,BÍ ĐỎ,,,,,,
276,725868,2939929,48461220,BÍ ĐỎ +ĐẬU PHỘNG,,20000.0,1,True,BÍ ĐỎ,,,,,,
277,725868,2939929,48461224,BÍ ĐỎ +ĐÂU PHỘNG LY LỚN,,35000.0,0,True,BÍ ĐỎ,,,,,,
278,725868,2939930,2012033,SINH TỐ CHUỐI,,15000.0,6,True,CHUỐI,,,,,,
279,725868,2939930,15436330,SINH TỐ CHUỐI LY LỚN,,30000.0,0,True,CHUỐI,,,,,,
280,725868,2939930,12036674,SINH TỐ CHUỐI +ĐU ĐỦ,,20000.0,2,True,CHUỐI,,,,,,
281,725868,2939930,48907986,CHUỐI +ĐẬU PHỘNG SINH TỐ,,20000.0,0,True,CHUỐI,,,,,,
282,725868,2939930,48907988,CHUỐI +ĐẬU PHỘNG SINH TỐ  LY LỚN,,35000.0,0,True,CHUỐI,,,,,,
283,725868,2939931,2012069,SINH TỐ DƯA GANG,,15000.0,10+,True,DƯA GANG,,,,,,
284,725868,2939931,15436393,SINH TỐ DƯA GANG LY LỚN,,30000.0,0,True,DƯA GANG,,,,,,
285,725868,2939932,2012068,SINH TỐ DỪA,,17000.0,10+,True,DỪA,,,,,,
286,725868,2939932,12037508,SINH TỐ DỪA + CACAO,Bỏ ở trên hoặc say chung,25000.0,6,True,DỪA,,,,,,
287,725868,2939932,12036640,SINH TỐ DỪA + ĐẬU PHỘNG,,25000.0,5,True,DỪA,,,,,,
288,725868,2939933,2012063,SINH TỐ KHOAI MÔN,,20000.0,3,True,KHOAI MÔN,,,,,,
289,725868,2939933,25128280,SINH TỐ Khoai Môn+ ĐẬU PHỘNG ,,25000.0,2,True,KHOAI MÔN,,,,,,
290,725868,2939933,48459462,KHOA MÔN SINH TỐ LY LỚN,,35000.0,0,True,KHOAI MÔN,,,,,,
291,725868,2939934,2011995,SINH TỐ KIWI,,20000.0,1,True,KIWI,,,,,,
292,725868,2939935,2012044,SINH TỐ MÃNG CẦU,,20000.0,10+,True,MÃNG CẦU ,,,,,,
293,725868,2939935,12036682,SINH TỐ MÃNG CẦU + DÂU,,25000.0,4,True,MÃNG CẦU ,,,,,,
294,725868,2939936,2012045,SINH TỐ SABO,,18000.0,10+,True,SABO,,,,,,
295,725868,2939936,12037493,SINH TỐ SABO + CAFE,,20000.0,3,True,SABO,,,,,,
296,725868,2939936,12037501,SINH TỐ SABO + CACAO,,20000.0,3,True,SABO,,,,,,
297,725868,2939936,80992075,SINH TỐ SABO LY LỚN ,,35000.0,1,True,SABO,,,,,,
298,725868,2939936,63345284,Sinh Tố Sabo + ĐẬU PHỘNG,,25000.0,1,True,SABO,,,,,,
299,725868,2939937,2012060,SINH TỐ ĐÀO,,20000.0,5,True,ĐÀO,,,,,,
300,725868,2939937,51852791,Sinh Tố Đào Ly  Lớn,,35000.0,1,True,ĐÀO,,,,,,
301,725868,2939937,105639380,ĐÀO SỮA CHUA DẰM ĐÁ,Đào nhuyênx,35000.0,0,True,ĐÀO,,,,,,
302,725868,2939938,2012054,SINH TỐ ĐU ĐỦ,,15000.0,3,True,ĐU ĐỦ,,,,,,
303,725868,2939938,15436336,SINH TỐ ĐU ĐỦ LY LỚN,,30000.0,0,True,ĐU ĐỦ,,,,,,
304,725868,2939939,2012035,SINH TỐ XOÀI,,15000.0,4,True,XOÀI,,,,,,
305,725868,2939939,15436348,SINH TỐ XOÀI LY LỚN,,30000.0,1,True,XOÀI,,,,,,
306,725868,2939939,48249270,XOÀI +DÂU SINH TỐ,,25000.0,1,True,XOÀI,,,,,,
307,725868,2939939,105639374,SINH TỐ XOÀI + CHUỐI,,20000.0,0,True,XOÀI,,,,,,
308,725868,2939939,105639379,SINH TỐ XOÀI + MÍT,,20000.0,0,True,XOÀI,,,,,,
309,725868,2939939,105639377,SINH TỐ XOÀI + DỪA,,20000.0,0,True,XOÀI,,,,,,
310,725868,2939940,2011991,SINH TỐ VIỆT QUẤT,,20000.0,10+,True,VIỆT QUẤT,,,,,,
311,725868,2939940,63324653,Sinh Tố Việt Quất + Phomai,,25000.0,4,True,VIỆT QUẤT,,,,,,
312,725868,2939940,48249267,VIỆT QUẤT + DÂU SINH TỐ,,25000.0,1,True,VIỆT QUẤT,,,,,,
313,725868,2939940,48249024,VIỆT QUẤT SINH TỐ LY LỚN,,35000.0,0,True,VIỆT QUẤT,,,,,,
314,725868,2939940,63324659,Sinh Tố Việt Quất + Sữa Chua,,25000.0,0,True,VIỆT QUẤT,,,,,,
315,725868,2939940,63324666,Việt Quất Dầm Sữa Chua,,30000.0,1,True,VIỆT QUẤT,,,,,,
